,ID,Winery,Name,Vintage,Country,Region,Wine_Style,Wine_Type,Wine_Category,Grape Type,Grape_ID,Rating,Review_Count,Price,Acidity,Fizziness,Intensity,Sweetness,Tannin
129,Saint-Joseph Blanc 2022,Stephane Montez - Domaine du Monteillet,Saint-Joseph Blanc,2022,France,Saint-Joseph,northern-rhone-white,White,White,Marsanne,24,0.0,5,31.0,2.6364608,,3.6065872,2.375309,
130,Crozes-Hermitage Les Rousses 2022,Yves Cuilleron,Crozes-Hermitage Les Rousses,2022,France,Crozes-Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,9,21.4,2.198709,,3.5534687,2.063392,
131,Les Maisons de Victor Saint-Péray 2022,Julien Pilon,Les Maisons de Victor Saint-Péray,2022,France,Saint-Péray,northern-rhone-saint-peray,Saint-Péray,White,Marsanne,24,0.0,3,23.0,3.4709444,,2.238741,2.8377724,
133,Les Prémices Vacqueyras 2020,Roucas Toumba,Les Prémices Vacqueyras,2020,France,Vacqueyras,southern-rhone-white,White,White,Marsanne,24,0.0,23,21.0,2.6805537,,3.4811077,1.4528012,
134,Marsanne Saint-Péray 2017,Domaine du Tunnel,Marsanne Saint-Péray,2017,France,Saint-Péray,northern-rhone-saint-peray,Saint-Péray,White,Marsanne,24,0.0,16,32.0,3.4558458,,2.390622,2.978408,
135,Biousse Saint-Péray (Lieu-Dit) 2021,Yves Cuilleron,Biousse Saint-Péray (Lieu-Dit),2021,France,Saint-Péray,northern-rhone-saint-peray,Saint-Péray,White,Marsanne,24,0.0,14,26.8,3.4353287,,2.4459848,2.919596,
136,Biousse Saint-Péray (Lieu-Dit) 2022,Yves Cuilleron,Biousse Saint-Péray (Lieu-Dit),2022,France,Saint-Péray,northern-rhone-saint-peray,Saint-Péray,White,Marsanne,24,0.0,12,26.4,3.4353287,,2.4459848,2.919596,
137,Au Coeur Des Siècles Hermitage Blanc 2017,Cave de Tain,Au Coeur Des Siècles Hermitage Blanc,2017,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,18,53.5,2.1106343,,3.4712198,1.8779024,
138,Marquise de La Tourette Hermitage Blanc 2021,Delas,Marquise de La Tourette Hermitage Blanc,2021,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,0,55.8,2.452057,,3.4752212,1.9647787,
139,Marquise de La Tourette Hermitage Blanc 2020,Delas,Marquise de La Tourette Hermitage Blanc,2020,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,1,58.9,2.452057,,3.4752212,1.9647787,
140,Châteauneuf-du-Pape Blanc 2022,Domaine Bois de Boursan,Châteauneuf-du-Pape Blanc,2022,France,Châteauneuf-du-Pape,southern-rhone-white,White,White,Marsanne,24,0.0,3,30.4,2.9979439,,3.4437385,1.2818692,
141,Le Berceau Saint-Joseph Blanc 2020,Bernard Gripa,Le Berceau Saint-Joseph Blanc,2020,France,Saint-Joseph,northern-rhone-white,White,White,Marsanne,24,0.0,22,52.5,2.5244403,,3.708582,2.1343284,
142,Saint Péray Le Tram 2022,Domaine Courbis,Saint Péray Le Tram,2022,France,Saint-Péray,northern-rhone-saint-peray,Saint-Péray,White,Marsanne,24,0.0,7,21.0,2.8474998,,2.6522882,2.6190677,
144,Crozes Hermitage Domaine Mule Blanche 2021,Paul Jaboulet Aîné,Crozes Hermitage Domaine Mule Blanche,2021,France,Crozes-Hermitage,northern-rhone-white,White,White,Marsanne,24,4.0,150,29.4,2.423267,,3.4167655,1.8960844,
145,Le Secret du Vieux Chêne 2020,Château La Croix des Pins,Le Secret du Vieux Chêne,2020,France,Ventoux,southern-rhone-white,White,White,Marsanne,24,0.0,5,31.26,3.0612903,,3.5,2.0667741,
146,Le Secret du Vieux Chêne 2021,Château La Croix des Pins,Le Secret du Vieux Chêne,2021,France,Ventoux,southern-rhone-white,White,White,Marsanne,24,0.0,5,31.36,3.0612903,,3.5,2.0667741,
147,Cuvée Emilie Hermitage Blanc 2017,Domaine des Remizières,Cuvée Emilie Hermitage Blanc,2017,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,15,45.0,2.4170358,,3.5623353,2.0777545,
148,Hermitage La Chapelle Blanc 2006,Paul Jaboulet Aîné,Hermitage La Chapelle Blanc,2006,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,17,184.0,2.2032955,,3.5178978,2.0585794,
149,Hermitage La Chapelle Blanc 2014,Paul Jaboulet Aîné,Hermitage La Chapelle Blanc,2014,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,20,183.75,2.2032955,,3.5178978,2.0585794,
150,Coudoulet de Beaucastel Côtes du Rhône Blanc 2020,Château de Beaucastel,Coudoulet de Beaucastel Côtes du Rhône Blanc,2020,France,Côtes-du-Rhône,southern-rhone-white,White,White,Marsanne,24,4.0,89,29.8,3.149995,,3.492225,1.6823412,
151,Les Pins Saint-Péray 2021,Bernard Gripa,Les Pins Saint-Péray,2021,France,Saint-Péray,northern-rhone-saint-peray,Saint-Péray,White,Marsanne,24,4.0,83,22.5,3.4802463,,2.1200306,2.695311,
152,Saint Cosme Côtes du Rhône Blanc 2013,Château de Saint Cosme,Saint Cosme Côtes du Rhône Blanc,2013,France,Côtes-du-Rhône,southern-rhone-white,White,White,Marsanne,24,3.6,126,12.0,3.1090975,,3.4978862,1.6128504,
153,Campana Corbières Blanc 2021,Château Beauregard Mirouze,Campana Corbières Blanc,2021,France,Corbières,languedoc-roussillon-white,White,White,Marsanne,24,0.0,2,13.7,2.69,,2.9896061,1.4139371,
154,Domaine Saint-Paul Viognier - Marsanne 2021,Domaine de la Baume,Domaine Saint-Paul Viognier - Marsanne,2021,France,Pays d'Oc,languedoc-roussillon-white,White,White,Marsanne,24,0.0,14,10.19,2.5,,2.992439,1.7317073,
155,Heresie Corbières Blanc 2021,Gérard Bertrand,Heresie Corbières Blanc,2021,France,Corbières,languedoc-roussillon-white,White,White,Marsanne,24,3.6,52,45.39,3.263117,,3.3042858,1.7371428,
156,Nobles Rives Crozes-Hermitage Blanc 2021,Cave de Tain,Nobles Rives Crozes-Hermitage Blanc,2021,France,Crozes-Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,1,18.82,2.3214877,,3.31281,1.7107438,
157,Nobles Rives Crozes-Hermitage Blanc 2019,Cave de Tain,Nobles Rives Crozes-Hermitage Blanc,2019,France,Crozes-Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,13,15.8,2.3214877,,3.31281,1.7107438,
158,Vertigo Blanc 2021,Mas Amiel,Vertigo Blanc,2021,France,Côtes du Roussillon,languedoc-roussillon-white,White,White,Marsanne,24,3.6,42,11.9,3.1179242,,2.9827256,1.2854332,
159,Domaine Castel Oualou Lirac Blanc 2020,Vignobles Assémat,Domaine Castel Oualou Lirac Blanc,2020,France,Lirac,southern-rhone-white,White,White,Marsanne,24,0.0,2,16.2,3.2358212,,3.755224,1.4208955,
160,Crozes-Hermitage Grand Classique Blanc 2022,Cave de Tain,Crozes-Hermitage Grand Classique Blanc,2022,France,Crozes-Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,1,19.85,2.5246313,,3.5243669,1.79414,
161,Clos Val Bruyère Cassis 2022,Château Barbanau,Clos Val Bruyère Cassis,2022,France,Cassis,french-provence-white,White,White,Marsanne,24,0.0,20,17.5,3.1822221,,3.0,1.7078125,
162,Cuvée Antique Coteaux du Languedoc Blanc 2019,La Tour Penedesses,Cuvée Antique Coteaux du Languedoc Blanc,2019,France,Languedoc,languedoc-roussillon-white,White,White,Marsanne,24,0.0,6,10.9,2.9290853,,3.2864022,1.1538415,
163,Classique La Clape Blanc 2021,Château d'Anglès,Classique La Clape Blanc,2021,France,La Clape,languedoc-roussillon-white,White,White,Marsanne,24,0.0,18,12.9,3.0741034,,2.8950691,1.2301724,
164,Classique La Clape Blanc 2022,Château d'Anglès,Classique La Clape Blanc,2022,France,La Clape,languedoc-roussillon-white,White,White,Marsanne,24,0.0,13,12.9,3.0741034,,2.8950691,1.2301724,
165,Côtes-du-Rhône Blanc 2021,Domaine l'Abbé Dîne,Côtes-du-Rhône Blanc,2021,France,Côtes-du-Rhône,southern-rhone-white,White,White,Marsanne,24,0.0,4,11.4,3.3585715,,3.422449,1.0955102,
166,Crozes-Hermitage Les Meysonniers Blanc 2013,M. Chapoutier,Crozes-Hermitage Les Meysonniers Blanc,2013,France,Crozes-Hermitage,northern-rhone-white,White,White,Marsanne,24,3.3,38,18.9,2.451457,,3.5032156,2.202302,
167,L'Hermitage Blanc 2017,Domaine Jean-Louis Chave,L'Hermitage Blanc,2017,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.7,59,499.0,2.348793,,3.6745548,2.209088,
168,Ermitage l'Ermite Blanc 2011,M. Chapoutier,Ermitage l'Ermite Blanc,2011,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.7,25,549.0,2.3164318,,3.6494274,2.3228636,
169,Vin de Pays de l'Hérault Blanc 2000,La Grange des Pères,Vin de Pays de l'Hérault Blanc,2000,France,Hérault,languedoc-roussillon-white,White,White,Marsanne,24,0.0,13,900.0,3.0586605,,3.6201806,1.9120209,
170,Vin de Pays de l'Hérault Blanc 2016,La Grange des Pères,Vin de Pays de l'Hérault Blanc,2016,France,Hérault,languedoc-roussillon-white,White,White,Marsanne,24,4.6,116,502.15,3.0586605,,3.6201806,1.9120209,
171,Ermitage Le Méal Blanc 2007,M. Chapoutier,Ermitage Le Méal Blanc,2007,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.6,88,266.7,2.3875082,,3.767264,2.3112094,
172,Ermitage de l'Orée 2004,M. Chapoutier,Ermitage de l'Orée,2004,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.6,63,280.0,2.3859098,,3.5399842,2.2626588,
173,Ermitage Le Méal Blanc 2006,M. Chapoutier,Ermitage Le Méal Blanc,2006,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.6,56,210.0,2.3875082,,3.767264,2.3112094,
174,Vin de Pays de l'Hérault Blanc 2018,La Grange des Pères,Vin de Pays de l'Hérault Blanc,2018,France,Hérault,languedoc-roussillon-white,White,White,Marsanne,24,4.6,47,477.95,3.0586605,,3.6201806,1.9120209,
175,Ermitage Le Méal Blanc 2015,M. Chapoutier,Ermitage Le Méal Blanc,2015,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.6,25,340.0,2.3875082,,3.767264,2.3112094,
176,L'Hermitage Blanc 1988,Domaine Jean-Louis Chave,L'Hermitage Blanc,1988,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,3,465.85,2.348793,,3.6745548,2.209088,
177,L'Hermitage Blanc 1997,Domaine Jean-Louis Chave,L'Hermitage Blanc,1997,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,23,288.0,2.348793,,3.6745548,2.209088,
178,L'Hermitage Blanc 1990,Domaine Jean-Louis Chave,L'Hermitage Blanc,1990,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,15,660.0,2.348793,,3.6745548,2.209088,
179,L'Hermitage Blanc 1989,Domaine Jean-Louis Chave,L'Hermitage Blanc,1989,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,8,570.0,2.348793,,3.6745548,2.209088,
180,L'Hermitage Blanc 1992,Domaine Jean-Louis Chave,L'Hermitage Blanc,1992,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,3,393.25,2.348793,,3.6745548,2.209088,
181,Ermitage l'Ermite Blanc 2019,M. Chapoutier,Ermitage l'Ermite Blanc,2019,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,7,452.98,2.3164318,,3.6494274,2.3228636,
182,Ermitage l'Ermite Blanc 2020,M. Chapoutier,Ermitage l'Ermite Blanc,2020,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,0,452.98,2.3164318,,3.6494274,2.3228636,
183,Ermitage de l'Orée 2012,M. Chapoutier,Ermitage de l'Orée,2012,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,193,244.95,2.3859098,,3.5399842,2.2626588,
184,Ermitage de l'Orée 2010,M. Chapoutier,Ermitage de l'Orée,2010,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,183,295.0,2.3859098,,3.5399842,2.2626588,
185,Vin de Pays de l'Hérault Blanc 2014,La Grange des Pères,Vin de Pays de l'Hérault Blanc,2014,France,Hérault,languedoc-roussillon-white,White,White,Marsanne,24,4.5,155,453.75,3.0586605,,3.6201806,1.9120209,
186,Ermitage de l'Orée 2013,M. Chapoutier,Ermitage de l'Orée,2013,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,131,240.0,2.3859098,,3.5399842,2.2626588,
187,Ermitage de l'Orée 2006,M. Chapoutier,Ermitage de l'Orée,2006,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,129,253.2,2.3859098,,3.5399842,2.2626588,
188,Ermitage de l'Orée 2009,M. Chapoutier,Ermitage de l'Orée,2009,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,89,200.0,2.3859098,,3.5399842,2.2626588,
189,Ermitage Le Méal Blanc 2009,M. Chapoutier,Ermitage Le Méal Blanc,2009,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,73,233.4,2.3875082,,3.767264,2.3112094,
190,L'Hermitage Blanc 2013,Domaine Jean-Louis Chave,L'Hermitage Blanc,2013,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,70,272.25,2.348793,,3.6745548,2.209088,
191,Vin de Pays de l'Hérault Blanc 2010,La Grange des Pères,Vin de Pays de l'Hérault Blanc,2010,France,Hérault,languedoc-roussillon-white,White,White,Marsanne,24,4.5,68,350.9,3.0586605,,3.6201806,1.9120209,
192,L'Hermitage Blanc 2009,Domaine Jean-Louis Chave,L'Hermitage Blanc,2009,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,59,329.81138711488,2.348793,,3.6745548,2.209088,
193,Selection Hermitage Blanche 2001,Domaine Jean-Louis Chave,Selection Hermitage Blanche,2001,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,49,390.0,2.3906374,,3.5087996,2.141476,
194,Saint-Joseph Blanc 2017,Domaine Yves Gangloff,Saint-Joseph Blanc,2017,France,Saint-Joseph,northern-rhone-white,White,White,Marsanne,24,4.5,41,240.0,2.463523,,3.3830247,2.0370698,
195,Ermitage Ex-Voto Blanc 2015,E. Guigal,Ermitage Ex-Voto Blanc,2015,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,36,153.0,2.3978307,,3.6886482,2.2475028,
196,Ermitage l'Ermite Blanc 2010,M. Chapoutier,Ermitage l'Ermite Blanc,2010,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.5,25,599.0,2.3164318,,3.6494274,2.3228636,
197,Ermitage Le Méal Blanc 2003,M. Chapoutier,Ermitage Le Méal Blanc,2003,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,16,150.1,2.3875082,,3.767264,2.3112094,
198,Ermitage Le Méal Blanc 2016,M. Chapoutier,Ermitage Le Méal Blanc,2016,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,11,169.4,2.3875082,,3.767264,2.3112094,
199,Ermitage Le Méal Blanc 2000,M. Chapoutier,Ermitage Le Méal Blanc,2000,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,24,198.0,2.3875082,,3.767264,2.3112094,
200,Ermitage Le Méal Blanc 1998,M. Chapoutier,Ermitage Le Méal Blanc,1998,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,23,211.75,2.3875082,,3.767264,2.3112094,
201,Château de Fonsalette Côtes du Rhône Réservé Blanc 2011,Château Rayas,Château de Fonsalette Côtes du Rhône Réservé Blanc,2011,France,Côtes-du-Rhône,southern-rhone-white,White,White,Marsanne,24,0.0,7,354.0,2.918985,,3.2029698,1.6868421,
202,Château de Fonsalette Côtes du Rhône Réservé Blanc 1999,Château Rayas,Château de Fonsalette Côtes du Rhône Réservé Blanc,1999,France,Côtes-du-Rhône,southern-rhone-white,White,White,Marsanne,24,0.0,13,420.0,2.918985,,3.2029698,1.6868421,
203,Château de Fonsalette Côtes du Rhône Réservé Blanc 1990,Château Rayas,Château de Fonsalette Côtes du Rhône Réservé Blanc,1990,France,Côtes-du-Rhône,southern-rhone-white,White,White,Marsanne,24,0.0,0,348.0,2.918985,,3.2029698,1.6868421,
204,Chante-Alouette Hermitage Blanc 2012,M. Chapoutier,Chante-Alouette Hermitage Blanc,2012,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,379,42.5,2.3794155,,3.4900987,2.196142,
205,Ermitage de l'Orée 2011,M. Chapoutier,Ermitage de l'Orée,2011,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,165,249.0,2.3859098,,3.5399842,2.2626588,
206,Alpilles Blanc 2011,Domaine de Trévallon,Alpilles Blanc,2011,France,Alpilles,french-mediterranee-white,White,White,Marsanne,24,4.4,147,165.0,3.21547,,3.018791,2.2275333,
207,Rioja Blanco 2019,Remelluri,Rioja Blanco,2019,Spain,Rioja,spanish-rioja-white,Rioja White,White,Marsanne,24,4.4,142,65.0,3.2363985,,4.2900357,1.8813347,
208,Ermitage de l'Orée 2007,M. Chapoutier,Ermitage de l'Orée,2007,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,138,175.0,2.3859098,,3.5399842,2.2626588,
209,Selection Hermitage Blanche 2009,Domaine Jean-Louis Chave,Selection Hermitage Blanche,2009,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,131,468.0,2.3906374,,3.5087996,2.141476,
210,Prisme Hermitage 2020,Julien Pilon,Prisme Hermitage,2020,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,6,55.0,2.3286955,,3.7377536,1.8683335,
211,Prisme Hermitage 2021,Julien Pilon,Prisme Hermitage,2021,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,4,61.0,2.3286955,,3.7377536,1.8683335,
212,Prisme Hermitage 2022,Julien Pilon,Prisme Hermitage,2022,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,1,66.7,2.3286955,,3.7377536,1.8683335,
213,Ermitage de l'Orée 2014,M. Chapoutier,Ermitage de l'Orée,2014,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,107,237.4,2.3859098,,3.5399842,2.2626588,
214,Château de Fonsalette Côtes du Rhône Réservé Blanc 2007,Château Rayas,Château de Fonsalette Côtes du Rhône Réservé Blanc,2007,France,Côtes-du-Rhône,southern-rhone-white,White,White,Marsanne,24,4.4,84,336.0,2.918985,,3.2029698,1.6868421,
215,Chante-Alouette Hermitage Blanc 2010,M. Chapoutier,Chante-Alouette Hermitage Blanc,2010,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,80,48.17,2.3794155,,3.4900987,2.196142,
216,Les Oliviers Saint-Joseph 2020,Domaine Pierre Gonon,Les Oliviers Saint-Joseph,2020,France,Saint-Joseph,northern-rhone-white,White,White,Marsanne,24,4.4,78,105.0,2.5270505,,3.471695,2.0689049,
217,L'Hermitage Blanc 2006,Domaine Jean-Louis Chave,L'Hermitage Blanc,2006,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,74,288.0,2.348793,,3.6745548,2.209088,
218,Saint-Joseph Blanc 2018,Domaine Yves Gangloff,Saint-Joseph Blanc,2018,France,Saint-Joseph,northern-rhone-white,White,White,Marsanne,24,4.4,53,130.0,2.463523,,3.3830247,2.0370698,
219,L'Hermitage Blanc 1998,Domaine Jean-Louis Chave,L'Hermitage Blanc,1998,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,44,312.0,2.348793,,3.6745548,2.209088,
220,Ermitage de l'Orée 1998,M. Chapoutier,Ermitage de l'Orée,1998,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,40,235.95,2.3859098,,3.5399842,2.2626588,
221,Château de Fonsalette Côtes du Rhône Réservé Blanc 2005,Château Rayas,Château de Fonsalette Côtes du Rhône Réservé Blanc,2005,France,Côtes-du-Rhône,southern-rhone-white,White,White,Marsanne,24,4.4,31,540.0,2.918985,,3.2029698,1.6868421,
222,Ermitage Ex-Voto Blanc 2003,E. Guigal,Ermitage Ex-Voto Blanc,2003,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.4,29,157.3,2.3978307,,3.6886482,2.2475028,
223,Selection Hermitage Blanche 1996,Domaine Jean-Louis Chave,Selection Hermitage Blanche,1996,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,17,300.0,2.3906374,,3.5087996,2.141476,
224,Alpilles Blanc 2021,Domaine de Trévallon,Alpilles Blanc,2021,France,Alpilles,french-mediterranee-white,White,White,Marsanne,24,0.0,8,85.0,3.21547,,3.018791,2.2275333,
225,Les Oliviers Saint-Joseph 1980,Domaine Pierre Gonon,Les Oliviers Saint-Joseph,1980,France,Saint-Joseph,northern-rhone-white,White,White,Marsanne,24,0.0,0,834.0,2.5270505,,3.471695,2.0689049,
226,Ermitage Ex-Voto Blanc 2019,E. Guigal,Ermitage Ex-Voto Blanc,2019,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,5,145.0,2.3978307,,3.6886482,2.2475028,
227,Chante-Alouette Hermitage Blanc 2018,M. Chapoutier,Chante-Alouette Hermitage Blanc,2018,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.3,654,48.41,2.3794155,,3.4900987,2.196142,
228,Chante-Alouette Hermitage Blanc 2015,M. Chapoutier,Chante-Alouette Hermitage Blanc,2015,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.3,652,55.0,2.3794155,,3.4900987,2.196142,
230,Domaine des Tourettes Hermitage Blanc 2022,Delas,Domaine des Tourettes Hermitage Blanc,2022,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,0,59.9,2.6411352,,3.8911686,2.45803,
231,Domaine des Tourettes Hermitage Blanc 2021,Delas,Domaine des Tourettes Hermitage Blanc,2021,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,0.0,2,55.5,2.6411352,,3.8911686,2.45803,
232,Les Figuiers Saint-Péray 2018,Bernard Gripa,Les Figuiers Saint-Péray,2018,France,Saint-Péray,northern-rhone-saint-peray,Saint-Péray,White,Marsanne,24,4.3,142,31.9,3.4434514,,2.3273766,2.762893,
233,Les Oliviers Saint-Joseph 2019,Domaine Pierre Gonon,Les Oliviers Saint-Joseph,2019,France,Saint-Joseph,northern-rhone-white,White,White,Marsanne,24,4.3,138,99.0,2.5270505,,3.471695,2.0689049,
234,Casòn Hirschprunn Bianco 2017,Alois Lageder,Casòn Hirschprunn Bianco,2017,Italy,Vigneti delle Dolomiti,northern-italy-white,White,White,Marsanne,24,4.3,128,39.4,3.2689726,,3.900977,2.1089454,
235,Ongrie Saint-Péray 2017,Alain Voge,Ongrie Saint-Péray,2017,France,Saint-Péray,northern-rhone-saint-peray,Saint-Péray,White,Marsanne,24,4.3,124,32.0,3.5886965,,2.3141184,2.868445,
236,Heritage Branco 2014,Ravasqueira,Heritage Branco,2014,Portugal,Alentejo,southern-portugal-white,White,White,Marsanne,24,4.3,103,29.88,2.6897657,,3.9282815,1.8055078,
237,Ermitage de l'Orée 2008,M. Chapoutier,Ermitage de l'Orée,2008,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.3,102,157.2,2.3859098,,3.5399842,2.2626588,
238,Saint-Joseph Blanc 2019,Domaine Yves Gangloff,Saint-Joseph Blanc,2019,France,Saint-Joseph,northern-rhone-white,White,White,Marsanne,24,4.3,94,105.0,2.463523,,3.3830247,2.0370698,
239,Ermitage de l'Orée 1999,M. Chapoutier,Ermitage de l'Orée,1999,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.3,92,192.0,2.3859098,,3.5399842,2.2626588,
240,L'Hermitage Blanc 2000,Domaine Jean-Louis Chave,L'Hermitage Blanc,2000,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.3,75,330.0,2.348793,,3.6745548,2.209088,
241,Ermitage de l'Orée 2005,M. Chapoutier,Ermitage de l'Orée,2005,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.3,73,319.2,2.3859098,,3.5399842,2.2626588,
242,L'Hermitage Blanc 2008,Domaine Jean-Louis Chave,L'Hermitage Blanc,2008,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.3,69,300.0,2.348793,,3.6745548,2.209088,
243,Ermitage Ex-Voto Blanc 2006,E. Guigal,Ermitage Ex-Voto Blanc,2006,France,Hermitage,northern-rhone-white,White,White,Marsanne,24,4.3,66,127.05,2.3978307,,3.6886482,2.2475028,
244,Marsannier 2018,Knipser,Marsannier,2018,Germany,Pfalz,german-white,White,White,Marsanne,24,4.3,64,28.5,3.156814,,3.2983186,1.9160178,
245,Eole Blanc 2017,Château de la Tuilerie,Eole Blanc,2017,France,Costières-de-Nîmes,southern-rhone-white,White,White,Marsanne,24,0.0,16,23.0,3.0347168,,3.3537736,1.0,
246,Eole Blanc 2016,Château de la Tuilerie,Eole Blanc,2016,France,Costières-de-Nîmes,southern-rhone-white,White,White,Marsanne,24,0.0,12,23.0,3.0347168,,3.3537736,1.0,
