,ID,Winery,Name,Vintage,Country,Region,Wine_Style,Wine_Type,Wine_Type_ID,Grape Type,Grape_ID,Rating,Review_Count,Price,Acidity,Fizziness,Intensity,Sweetness,Tannin
3367,Continuum Estate 2018,Continuum,Continuum Estate,2018,United States,Oakville,napa-valley-bordeaux-blend,Bordeaux Blend,1,Cabernet Franc,3,4.7,506,364.14,3.8359725,,4.748973,1.7101189,3.569134
3368,Pomerol 1987,Château Pétrus,Pomerol,1987,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,441,2488.0,3.3757415,,4.131081,1.9722412,3.447233
3369,Dominus (Christian Moueix) 2018,Dominus,Dominus (Christian Moueix),2018,United States,Napa Valley,napa-valley-bordeaux-blend,Bordeaux Blend,1,Cabernet Franc,3,4.7,424,765.88,3.8249345,,4.624144,1.6852148,3.5354924
3370,Pessac-Léognan (Premier Grand Cru Classé) 2015,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),2015,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,4.7,402,708.9,4.2211084,,4.079735,1.6726997,4.23164
3371,Pomerol 2012,Château Pétrus,Pomerol,2012,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,360,3700.0,3.3757415,,4.131081,1.9722412,3.447233
3372,Château Margaux (Premier Grand Cru Classé) 2017,Château Margaux,Château Margaux (Premier Grand Cru Classé),2017,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,313,633.6,4.1657367,,3.673643,1.6061885,3.8240721
3373,Lodovico 2017,Biserno,Lodovico,2017,Italy,Toscana,tuscan-red,Red,1,Cabernet Franc,3,4.7,306,588.5,2.984352,,3.6646037,1.9214325,2.9497516
3374,Pomerol 2013,Château Pétrus,Pomerol,2013,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,298,3708.0,3.3757415,,4.131081,1.9722412,3.447233
3375,Pessac-Léognan (Premier Grand Cru Classé) 2016,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),2016,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,4.7,289,936.4,4.2211084,,4.079735,1.6726997,4.23164
3376,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2007,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2007,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,271,695.0,3.4173613,,4.087228,1.8417339,3.506119
3377,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2015,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,270,493.5,3.3888423,,4.1932726,1.8618784,3.5282464
3378,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2006,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2006,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,254,849.6,3.4173613,,4.087228,1.8417339,3.506119
3379,Château Margaux (Premier Grand Cru Classé) 2016,Château Margaux,Château Margaux (Premier Grand Cru Classé),2016,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,252,995.0,4.1657367,,3.673643,1.6061885,3.8240721
3380,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2000,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2000,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,249,1732.5,3.4173613,,4.087228,1.8417339,3.506119
3381,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2015,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,246,1100.0,3.3567367,,3.9905357,1.7389643,3.4289818
3382,Pauillac (Premier Grand Cru Classé) 2018,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2018,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,235,800.0,4.0900707,,4.0577865,1.7132971,4.1127405
3383,Pomerol 2015,Château Pétrus,Pomerol,2015,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,217,5558.0,3.3757415,,4.131081,1.9722412,3.447233
3384,Fratini Bolgheri Superiore 2018,Tenuta Hortense,Fratini Bolgheri Superiore,2018,Italy,Bolgheri Superiore,italian-bolgheri,Bolgheri,1,Cabernet Franc,3,0.0,21,237.46,3.3064845,,4.0334373,1.3946093,3.7667968
3385,Pomerol 2016,Château Pétrus,Pomerol,2016,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,180,5234.0,3.3757415,,4.131081,1.9722412,3.447233
3386,Pomerol 2017,Château Pétrus,Pomerol,2017,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,173,4791.0,3.3757415,,4.131081,1.9722412,3.447233
3387,Pessac-Léognan (Premier Grand Cru Classé) 2018,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),2018,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,4.7,169,537.0,4.2211084,,4.079735,1.6726997,4.23164
3388,Château Margaux (Premier Grand Cru Classé) 2018,Château Margaux,Château Margaux (Premier Grand Cru Classé),2018,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,147,780.0,4.1657367,,3.673643,1.6061885,3.8240721
3389,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2008,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2008,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,146,1065.0,3.4173613,,4.087228,1.8417339,3.506119
3390,Pessac-Léognan (Grand Cru Classé de Graves) 2016,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2016,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,4.7,131,530.0,4.191899,,4.179091,1.7183783,4.231496
3391,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2017,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,98,630.0,3.3567367,,3.9905357,1.7389643,3.4289818
3392,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2009,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,96,1690.0,3.4173613,,4.087228,1.8417339,3.506119
3393,Veneto Alzero Cabernet 2000,Quintarelli Giuseppe,Veneto Alzero Cabernet,2000,Italy,Veneto,northern-italy-red,Red,1,Cabernet Franc,3,4.7,80,1738.0,2.3021724,,4.122852,2.6902273,2.9369469
3394,Veneto Alzero Cabernet 2014,Quintarelli Giuseppe,Veneto Alzero Cabernet,2014,Italy,Veneto,northern-italy-red,Red,1,Cabernet Franc,3,4.7,77,449.96,2.3021724,,4.122852,2.6902273,2.9369469
3395,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2015,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,73,1500.0,3.4173613,,4.087228,1.8417339,3.506119
3396,Pessac-Léognan (Premier Grand Cru Classé) 2019,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),2019,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,4.7,66,600.0,4.2211084,,4.079735,1.6726997,4.23164
3397,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019,Château Angelus,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2019,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,64,469.96666666666664,3.3812096,,4.195937,1.7928588,3.5280166
3398,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2017,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,46,725.0,3.4173613,,4.087228,1.8417339,3.506119
3399,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2016,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,45,1050.0,3.4173613,,4.087228,1.8417339,3.506119
3400,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2018,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2018,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,39,970.0,3.4173613,,4.087228,1.8417339,3.506119
3401,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2019,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,39,812.7,3.3567367,,3.9905357,1.7389643,3.4289818
3402,Maya 2019,Dalla Valle,Maya,2019,United States,Napa Valley,napa-valley-bordeaux-blend,Bordeaux Blend,1,Cabernet Franc,3,4.7,35,688.5,3.8841681,,4.755858,1.8836163,3.535516
3403,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2020,Château Angelus,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2020,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,25,354.0,3.3812096,,4.195937,1.7928588,3.5280166
3404,Pessac-Léognan (Premier Grand Cru Classé) 2020,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),2020,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,0.0,24,730.0,4.2211084,,4.079735,1.6726997,4.23164
3405,Pessac-Léognan (Premier Grand Cru Classé) 1944,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),1944,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,0.0,2,1100.0,4.2211084,,4.079735,1.6726997,4.23164
3406,Tinto 2019,Espectacle del Montsant,Tinto,2019,Spain,Montsant,spanish-montsant-red,Montsant Red,1,Grenache,8,4.5,52,115.5,3.418088,,4.0510054,1.9230648,3.1104934
3407,YJAR 2018,Telmo Rodriguez,YJAR,2018,Spain,Rioja Alavesa,spanish-rioja-red,Rioja Red,1,Grenache,8,4.5,42,149.0,3.7394369,,3.7565634,1.6644853,3.756932
3408,Châteauneuf-du-Pape Cuvée Marie Beurrier 2016,Henri Bonneau,Châteauneuf-du-Pape Cuvée Marie Beurrier,2016,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.5,35,189.6,3.2144835,,4.4923444,1.9788985,3.1584191
3409,La Petite Siberie 2006,Domaine du Clos des Fées,La Petite Siberie,2006,France,Côtes du Roussillon Villages,languedoc-roussillon-red,Red,1,Grenache,8,4.5,29,575.0,3.9321678,,4.1923175,1.4900346,3.905049
3410,Quiñon de Valmira 2019,Álvaro Palacios,Quiñon de Valmira,2019,Spain,Rioja,spanish-rioja-red,Rioja Red,1,Grenache,8,4.5,28,407.0,3.7832732,,3.3522525,1.5114996,3.5920596
3411,Camí Pesseroles 2019,Martinet,Camí Pesseroles,2019,Spain,Priorat,spanish-priorat-red,Priorat Red,1,Grenache,8,4.5,25,86.65,3.5412898,,4.57965,1.812684,3.3732564
3412,Châteauneuf-du-Pape 2021,Clos des Papes (Paul Avril),Châteauneuf-du-Pape,2021,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,11,81.6,3.0738688,,4.578182,1.8562324,2.8763206
3413,Châteauneuf-du-Pape 1979,Clos des Papes (Paul Avril),Châteauneuf-du-Pape,1979,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,9,294.0,3.0738688,,4.578182,1.8562324,2.8763206
3414,Châteauneuf-du-Pape 1981,Clos des Papes (Paul Avril),Châteauneuf-du-Pape,1981,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,2,175.2,3.0738688,,4.578182,1.8562324,2.8763206
3415,Châteauneuf-du-Pape 1978,Clos des Papes (Paul Avril),Châteauneuf-du-Pape,1978,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,11,699.6,3.0738688,,4.578182,1.8562324,2.8763206
3416,Cuvée des Cadettes Châteauneuf-du-Pape 1986,Château La Nerthe,Cuvée des Cadettes Châteauneuf-du-Pape,1986,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,4,349.95,3.0646284,,4.6855936,1.8056196,2.8856273
3417,Tinto 2020,Espectacle del Montsant,Tinto,2020,Spain,Montsant,spanish-montsant-red,Montsant Red,1,Grenache,8,0.0,22,107.05,3.418088,,4.0510054,1.9230648,3.1104934
3418,Clos des Cistes 1995,Peyre Rose,Clos des Cistes,1995,France,Languedoc,languedoc-roussillon-red,Red,1,Grenache,8,0.0,21,148.0,3.7511175,,3.9862585,1.8763647,3.7036617
3419,Clos des Cistes 2013,Peyre Rose,Clos des Cistes,2013,France,Languedoc,languedoc-roussillon-red,Red,1,Grenache,8,0.0,7,89.0,3.7511175,,3.9862585,1.8763647,3.7036617
3420,Châteauneuf-du-Pape 2009,Château de Beaucastel,Châteauneuf-du-Pape,2009,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,2590,139.0,3.1023884,,4.6335135,1.7263247,2.8938036
3421,Châteauneuf-du-Pape 2007,Château de Beaucastel,Châteauneuf-du-Pape,2007,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,2116,143.0,3.1023884,,4.6335135,1.7263247,2.8938036
3422,Châteauneuf-du-Pape 2006,Château de Beaucastel,Châteauneuf-du-Pape,2006,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,1954,149.0,3.1023884,,4.6335135,1.7263247,2.8938036
3423,Châteauneuf-du-Pape 2005,Château de Beaucastel,Châteauneuf-du-Pape,2005,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,1382,169.0,3.1023884,,4.6335135,1.7263247,2.8938036
3424,Marlène No. 3 2013,Peyre Rose,Marlène No. 3,2013,France,Languedoc,languedoc-roussillon-red,Red,1,Grenache,8,0.0,4,89.0,3.814304,,3.899325,1.6032062,3.5558245
3425,Turriga Isola dei Nuraghi 2013,Argiolas,Turriga Isola dei Nuraghi,2013,Italy,Isola dei Nuraghi,southern-italy-red,Red,1,Grenache,8,4.4,1113,86.0,2.451929,,4.6601696,2.4424706,3.1306362
3426,Châteauneuf-du-Pape (La Crau) 2019,Domaine du Vieux Télégraphe,Châteauneuf-du-Pape (La Crau),2019,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,1031,78.3,3.1104298,,4.5994334,1.6478918,2.9140732
3427,Châteauneuf-du-Pape Le Secret Des Sabon 2020,Roger Sabon,Châteauneuf-du-Pape Le Secret Des Sabon,2020,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,4,135.3,3.1519008,,4.44319,1.9662763,2.9001474
3428,Châteauneuf-du-Pape Vieilles Vignes 2020,Domaine de Marcoux,Châteauneuf-du-Pape Vieilles Vignes,2020,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,12,147.96,3.1296506,,4.6441617,2.0388923,3.148842
3429,Châteauneuf-du-Pape 2008,Henri Bonneau,Châteauneuf-du-Pape,2008,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,16,180.0,3.2251997,,4.331238,1.7316111,3.1019187
3430,Côtes du Rhône 2015,Château des Tours,Côtes du Rhône,2015,France,Côtes-du-Rhône,southern-rhone-red,Red,1,Grenache,8,4.4,911,156.0,3.375396,,3.5606267,1.885276,2.922058
3431,Arioso Châteauneuf-du-Pape 2018,Rotem & Mounir Saouma,Arioso Châteauneuf-du-Pape,2018,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,17,530.7,3.2417057,,4.337963,2.001642,2.874221
3432,Vaucluse 2017,Domaine des Tours,Vaucluse,2017,France,Vaucluse,french-mediterranee-red,Méditerranée,1,Grenache,8,4.4,844,108.0,3.1751933,,2.9182992,2.309047,2.847666
3433,Châteauneuf-du-Pape 2019,Château de Beaucastel,Châteauneuf-du-Pape,2019,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,843,93.8,3.1023884,,4.6335135,1.7263247,2.8938036
3434,Le Premier de Valmy 2020,Château Valmy,Le Premier de Valmy,2020,France,Côtes du Roussillon,languedoc-roussillon-red,Red,1,Grenache,8,0.0,24,25.0,3.581426,,4.0445805,1.6237597,3.506611
3435,La Syrare 2019,Domaine Gallety,La Syrare,2019,France,Côtes du Vivarais,southern-rhone-red,Red,1,Grenache,8,0.0,10,69.9,3.5130045,,4.0186806,1.6554809,3.317268
3436,Côtes du Rhône 2016,Château des Tours,Côtes du Rhône,2016,France,Côtes-du-Rhône,southern-rhone-red,Red,1,Grenache,8,4.4,593,156.0,3.375396,,3.5606267,1.885276,2.922058
3437,La Clape Grand Vin Rouge 2017,Château l'Hospitalet,La Clape Grand Vin Rouge,2017,France,La Clape,languedoc-roussillon-red,Red,1,Grenache,8,4.4,555,90.0,3.7317376,,4.051872,1.790712,3.457316
3438,Priorat 2016,Perinet,Priorat,2016,Spain,Priorat,spanish-priorat-red,Priorat Red,1,Grenache,8,4.4,555,59.0,3.3971584,,4.5772896,1.763565,3.401498
3439,Châteauneuf-du-Pape 2017,Clos des Papes (Paul Avril),Châteauneuf-du-Pape,2017,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,547,219.0,3.0738688,,4.578182,1.8562324,2.8763206
3440,Réserve Côtes-du-Rhône 2007,Chateau de Fonsalette,Réserve Côtes-du-Rhône,2007,France,Côtes-du-Rhône,southern-rhone-red,Red,1,Grenache,8,4.4,524,1098.0,3.3821251,,3.7539876,1.9339329,3.1593251
3441,Côtes du Rhône 2017,Château des Tours,Côtes du Rhône,2017,France,Côtes-du-Rhône,southern-rhone-red,Red,1,Grenache,8,4.4,461,144.0,3.375396,,3.5606267,1.885276,2.922058
3442,Clos des Cistes 2006,Peyre Rose,Clos des Cistes,2006,France,Languedoc,languedoc-roussillon-red,Red,1,Grenache,8,4.4,328,110.0,3.7511175,,3.9862585,1.8763647,3.7036617
3443,Réserve Côtes-du-Rhône 2003,Chateau de Fonsalette,Réserve Côtes-du-Rhône,2003,France,Côtes-du-Rhône,southern-rhone-red,Red,1,Grenache,8,4.4,321,540.0,3.3821251,,3.7539876,1.9339329,3.1593251
3444,Gigondas Le Poste 2021,Château de Saint Cosme,Gigondas Le Poste,2021,France,Gigondas,southern-rhone-red,Red,1,Grenache,8,0.0,0,90.0,3.5717347,,3.808324,1.9780028,3.366487
3445,Gigondas Le Poste 2020,Château de Saint Cosme,Gigondas Le Poste,2020,France,Gigondas,southern-rhone-red,Red,1,Grenache,8,0.0,8,81.6,3.5717347,,3.808324,1.9780028,3.366487
3446,Réservé Châteauneuf-du-Pape 2019,Domaine de la Vieille Julienne,Réservé Châteauneuf-du-Pape,2019,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,5,266.0,3.107121,,4.649099,2.2854502,2.9271092
3447,Réservé Châteauneuf-du-Pape 2012,Domaine de la Vieille Julienne,Réservé Châteauneuf-du-Pape,2012,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,16,229.95,3.107121,,4.649099,2.2854502,2.9271092
3448,Châteauneuf-du-Pape 2020,Château de la Gardine,Châteauneuf-du-Pape,2020,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,287,45.54,3.079088,,4.6541452,1.557598,2.8774192
3449,Châteauneuf-du-Pape 2020,Château de Beaucastel,Châteauneuf-du-Pape,2020,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,278,93.0,3.1023884,,4.6335135,1.7263247,2.8938036
3450,Réserve Côtes-du-Rhône 2009,Chateau de Fonsalette,Réserve Côtes-du-Rhône,2009,France,Côtes-du-Rhône,southern-rhone-red,Red,1,Grenache,8,4.4,265,468.0,3.3821251,,3.7539876,1.9339329,3.1593251
3451,Nine Popes 2015,Charles Melton,Nine Popes,2015,Australia,Barossa,australian-rhone-blend,Rhône Blend,1,Grenache,8,4.4,264,97.82,2.9812243,,4.7212024,1.910456,3.158686
3452,Omnia Châteauneuf-du-Pape 2011,Rotem & Mounir Saouma,Omnia Châteauneuf-du-Pape,2011,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.4,253,329.4,3.119524,,4.4386826,1.6360568,2.8849564
3453,Les Trois Marie Côtes du Roussillon Villages 2019,Thunevin-Calvet,Les Trois Marie Côtes du Roussillon Villages,2019,France,Côtes du Roussillon Villages,languedoc-roussillon-red,Red,1,Grenache,8,0.0,0,102.6,3.714437,,4.044276,2.1146915,3.450268
3454,Les Trois Marie Côtes du Roussillon Villages 2020,Thunevin-Calvet,Les Trois Marie Côtes du Roussillon Villages,2020,France,Côtes du Roussillon Villages,languedoc-roussillon-red,Red,1,Grenache,8,0.0,0,110.7,3.714437,,4.044276,2.1146915,3.450268
3455,Les Trois Marie Côtes du Roussillon Villages 2018,Thunevin-Calvet,Les Trois Marie Côtes du Roussillon Villages,2018,France,Côtes du Roussillon Villages,languedoc-roussillon-red,Red,1,Grenache,8,0.0,0,102.6,3.714437,,4.044276,2.1146915,3.450268
3456,Saint-Julien (Grand Cru Classé) 1999,Château Gruaud Larose,Saint-Julien (Grand Cru Classé),1999,France,Saint-Julien,bordeaux-left-bank-saint-julien,Saint-Julien,1,Malbec,9,4.3,914,130.0,4.159781,,3.7778769,1.6109301,3.8502567
3457,Margaux (Grand Cru Classé) 2015,Château d'Issan,Margaux (Grand Cru Classé),2015,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Malbec,9,4.3,730,86.4,4.1982226,,3.788062,1.5167133,3.8460066
3458,Margaux (Grand Cru Classé) 2016,Château d'Issan,Margaux (Grand Cru Classé),2016,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Malbec,9,4.3,709,75.95,4.1982226,,3.788062,1.5167133,3.8460066
3459,Margaux (Grand Cru Classé) 2005,Château d'Issan,Margaux (Grand Cru Classé),2005,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Malbec,9,4.3,701,149.0,4.1982226,,3.788062,1.5167133,3.8460066
3460,Signature Brioso 2020,Susana Balbo,Signature Brioso,2020,Argentina,Agrelo,argentinian-bordeaux-blend,Bordeaux Blend,1,Malbec,9,4.3,659,40.75,3.5438933,,4.531466,1.9762872,3.5597913
